wavenumber,intensity
664.648551319648,0.0
667.7446041055719,0.0
670.8406568914955,0.0
673.9367096774193,0.0
677.032762463343,0.0
680.1288152492668,0.0
683.2248680351905,0.0
686.3209208211143,0.0
689.416973607038,0.0
692.5130263929618,0.0
695.6090791788855,0.0
698.7051319648093,0.0
701.8011847507331,0.0
704.8972375366568,0.0
707.9932903225806,0.0
711.0893431085043,0.0
714.1853958944281,0.0
717.2814486803518,0.0
720.3775014662756,0.0
723.4735542521994,0.0
726.5696070381231,0.0
729.6656598240469,0.0
732.7617126099706,0.0
735.8577653958944,0.0
738.9538181818181,0.0
742.0498709677419,0.0
745.1459237536656,0.0
748.2419765395894,0.0
751.3380293255132,0.0
754.4340821114369,0.0
757.5301348973607,0.0
760.6261876832843,0.0
763.7222404692081,0.0
766.8182932551318,0.0
769.9143460410556,0.0
773.0103988269794,0.0
776.1064516129031,0.0
779.2025043988269,0.0
782.2985571847506,0.0
785.3946099706744,0.0
788.4906627565981,0.0
791.5867155425219,0.0
794.6827683284457,0.0
797.7788211143694,0.0
800.8748739002932,0.0
803.9709266862169,0.0
807.0669794721407,0.0
810.1630322580644,0.0
813.2590850439882,0.0
816.355137829912,0.0
819.4511906158357,0.0
822.5472434017595,0.0
825.6432961876832,0.0
828.739348973607,0.0
831.8354017595307,0.0
834.9314545454545,0.0
838.0275073313782,0.004913048818707466
841.123560117302,0.014764728024601936
844.2196129032258,0.026414958760142326
847.3156656891495,0.015751898288726807
850.4117184750733,0.02278398722410202
853.507771260997,0.030904771760106087
856.6038240469207,0.039747655391693115
859.6998768328444,0.03118659183382988
862.7959296187682,0.03763782978057861
865.891982404692,0.04264449700713158
868.9880351906157,0.04679017513990402
872.0840879765395,0.044891148805618286
875.1801407624632,0.048595331609249115
878.276193548387,0.05480089411139488
881.3722463343107,0.05709601566195488
884.4682991202345,0.05384035408496857
887.5643519061583,0.07133513689041138
890.660404692082,0.08300291746854782
893.7564574780058,0.09518846869468689
896.8525102639295,0.08504630625247955
899.9485630498533,0.09325266629457474
903.044615835777,0.10359220951795578
906.1406686217008,0.1126018837094307
909.2367214076246,0.10344477742910385
912.3327741935483,0.11007172614336014
915.4288269794721,0.11718543618917465
918.5248797653958,0.1208534762263298
921.6209325513196,0.11768003553152084
924.7169853372433,0.12204328179359436
927.8130381231671,0.12931512296199799
930.9090909090908,0.13168954849243164
934.0051436950146,0.12741950154304504
937.1011964809384,0.14556312561035156
940.1972492668621,0.1570618897676468
943.2933020527859,0.17005468904972076
946.3893548387096,0.15958824753761292
949.4854076246334,0.16916190087795258
952.581460410557,0.17737357318401337
955.6775131964808,0.18736687302589417
958.7735659824046,0.17640668153762817
961.8696187683283,0.1830468326807022
964.9656715542521,0.18490757048130035
968.0617243401758,0.18737511336803436
971.1577771260996,0.18177498877048492
974.2538299120233,0.18569202721118927
977.3498826979471,0.18487702310085297
980.4459354838709,0.18524779379367828
983.5419882697946,0.17756938934326172
986.6380410557184,0.19333282113075256
989.7340938416421,0.19673897325992584
992.8301466275659,0.20618799328804016
995.9261994134896,0.19321559369564056
999.0222521994134,0.19930405914783478
1002.1183049853371,0.20194554328918457
1005.2143577712609,0.20667624473571777
1008.3104105571847,0.19157060980796814
1011.4064633431084,0.19239546358585358
1014.5025161290322,0.1920136660337448
1017.5985689149559,0.18928095698356628
1020.6946217008797,0.17726543545722961
1023.7906744868034,0.1740502119064331
1026.8867272727273,0.17442788183689117
1029.982780058651,0.16786842048168182
1033.0788328445747,0.15436671674251556
1036.1748856304985,0.15990003943443298
1039.2709384164223,0.16652840375900269
1042.366991202346,0.16737984120845795
1045.4630439882696,0.15064817667007446
1048.5590967741934,0.14945702254772186
1051.6551495601173,0.15507467091083527
1054.751202346041,0.15398962795734406
1057.8472551319649,0.13768604397773743
1060.9433079178884,0.13386711478233337
1064.0393607038122,0.13759230077266693
1067.135413489736,0.13349811732769012
1070.2314662756598,0.11835689842700958
1073.3275190615836,0.1143583133816719
1076.4235718475072,0.11961822956800461
1079.519624633431,0.11542315781116486
1082.6156774193548,0.09951195865869522
1085.7117302052786,0.10254668444395065
1088.8077829912022,0.11166541278362274
1091.903835777126,0.11373274028301239
1094.9998885630498,0.09613331407308578
1098.0959413489736,0.09780395776033401
1101.1919941348974,0.10409615188837051
1104.288046920821,0.10703426599502563
1107.3840997067448,0.09180443733930588
1110.4801524926686,0.09063297510147095
1113.5762052785924,0.09381934255361557
1116.672258064516,0.09125199168920517
1119.7683108504398,0.07738219946622849
1122.8643636363636,0.07895296066999435
1125.9604164222874,0.08058228343725204
1129.0564692082112,0.07818104326725006
1132.1525219941348,0.06750056892633438
1135.2485747800586,0.07140927761793137
1138.3446275659824,0.07693696022033691
1141.4406803519062,0.0789681077003479
1144.53673313783,0.06926386058330536
1147.6327859237535,0.07522500306367874
1150.7288387096773,0.08188670128583908
1153.8248914956012,0.0879409983754158
1156.920944281525,0.08365663886070251
1160.0169970674485,0.07812609523534775
1163.1130498533723,0.08610037714242935
1166.2091026392961,0.09067707508802414
1169.30515542522,0.08872140944004059
1172.4012082111437,0.08278879523277283
1175.4972609970673,0.08593560755252838
1178.5933137829911,0.09251012653112411
1181.689366568915,0.09383457154035568
1184.7854193548387,0.09173063933849335
1187.8814721407623,0.09593791514635086
1190.977524926686,0.11173197627067566
1194.07357771261,0.11074110120534897
1197.1696304985337,0.12093443423509598
1200.2656832844573,0.11856129765510559
1203.361736070381,0.13889124989509583
1206.457788856305,0.13403044641017914
1209.5538416422287,0.1342519372701645
1212.6498944281525,0.12367185205221176
1215.745947214076,0.15984146296977997
1218.8419999999999,0.14916889369487762
1221.9380527859237,0.14793145656585693
1225.0341055718475,0.1400899738073349
1228.130158357771,0.16309279203414917
1231.2262111436949,0.14998415112495422
1234.3222639296187,0.15160496532917023
1237.4183167155425,0.15293321013450623
1240.5143695014663,0.16578561067581177
1243.6104222873898,0.1602347046136856
1246.7064750733136,0.17374348640441895
1249.8025278592374,0.1793193817138672
1252.8985806451612,0.186910018324852
1255.9946334310848,0.1860697716474533
1259.0906862170086,0.18456634879112244
1262.1867390029324,0.19022142887115479
1265.2827917888562,0.17968475818634033
1268.37884457478,0.18258561193943024
1271.4748973607036,0.1710253357887268
1274.5709501466274,0.18143391609191895
1277.6670029325512,0.16796089708805084
1280.763055718475,0.17336505651474
1283.8591085043988,0.163103386759758
1286.9551612903224,0.18759946525096893
1290.0512140762462,0.1733352690935135
1293.14726686217,0.18433038890361786
1296.2433196480938,0.1850101500749588
1299.3393724340174,0.19241288304328918
1302.4354252199412,0.18914464116096497
1305.531478005865,0.19657748937606812
1308.6275307917888,0.18418648838996887
